data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9155642,356,IND109731,109731,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Jammu and Kashmir,Srinagar,Srinagar South,Srinagar,34.0857,74.8056,1,Daily Excelsior,Subnational,"On 20 April 2022, J&K Reconciliation Front (a local organization) held a protest at Srinagar city (J&K) to demand a fact finding commission for excesses committed against Kashmiri Pandits and Muslims and regularization of teachers holding PhDs. [size=no report]",0,1650988414,IND
9155688,356,IND109730,109730,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Early Times (India),Subnational,"On 20 April 2022, retired transport workers held a protest at Jammu city (J&K) to demand pending arrears for those who retired in 2019. [size=no report]",0,1650988414,IND
9155718,356,IND109733,109733,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Jammu and Kashmir,Srinagar,Srinagar South,Srinagar,34.0857,74.8056,1,Greater Kashmir,Subnational,"On 20 April 2022, scores of locals held a protest at Chanapora area in Srinagar city (J&K) against the installation of smart power meters in their area. [size=scores]",0,1650988414,IND
9155728,356,IND109794,109794,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Jogulamba Gadwal,Maldakal,Maldakal,16.123,77.6964,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Maldakal village (Jogulamba Gadwal district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988414,IND
9155729,356,IND109774,109774,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Medak,Medak,Medak,18.0453,78.2607,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Medak city (Medak district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988414,IND
9155733,356,IND109772,109772,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Mahabubnagar,Mahbubnagar Urban,Mahabubnagar,16.7438,77.9859,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Mahabubnagar city (Mahabubnagar district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988414,IND
9155734,356,IND109766,109766,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Jangaon,Jangaon,Jangaon,17.7231,79.1523,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Jangaon (Jangaon district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988414,IND
9155735,356,IND109773,109773,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Mancherial,Mancherial,Mancherial,18.8707,79.4286,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Mancherial city (Mancherial district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155736,356,IND109792,109792,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Mahabubabad,Mahabubabad,Mahabubabad,17.6167,80.0167,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Mahabubabad city (Mahabubabad district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155738,356,IND109785,109785,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Sangareddy,Sangareddy,Sangareddy,17.614,78.0812,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Sangareddy city (Sangareddy district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155739,356,IND109763,109763,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Bhadradri Kothagudem,Kothagudem,Kothagudem,17.551,80.6177,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Kothagudem city (Bhadradri Kothagudem district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155741,356,IND109783,109783,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Rajanna Sircilla,Sircilla,Sircilla,18.3886,78.8104,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Sircilla town (Rajanna Sircilla district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155742,356,IND109787,109787,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Suryapet,Suryapet,Suryapet,17.1405,79.6204,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Suryapet city (Suryapet district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155743,356,IND109782,109782,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Peddapalli,Peddapalle,Peddapalli,18.6135,79.3744,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Peddapalli city (Peddapalli district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155744,356,IND109768,109768,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Kamareddy,Kamareddy,Kamareddy,18.32,78.3417,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Kamareddy city (Kamareddy district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155745,356,IND109769,109769,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Karimnagar,Karimnagar,Karimnagar,18.4391,79.1286,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Karimnagar city (Karimnagar district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155746,356,IND109762,109762,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Adilabad,Adilabad,Adilabad,19.672,78.5359,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Adilabad city (Adilabad district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155747,356,IND109775,109775,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Medchal-Malkajgiri,Medchal,Medchal,17.6297,78.4813,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Medchal town (Medchal-Malkajgiri district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155748,356,IND109771,109771,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Kumaram Bheem Asifabad,Asifabad,Asifabad,19.3585,79.2842,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Asifabad city (Kumaram Bheem Asifabad district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155749,356,IND109791,109791,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Yadadri Bhuvanagiri,Bhongir,Bhongir,17.5154,78.8856,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Bhongir town (Yadadri Bhuvanagiri district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155750,356,IND109781,109781,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Nizamabad,Nizamabad North,Nizamabad,18.6715,78.0988,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Nizamabad city (Nizamabad district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155751,356,IND109790,109790,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Warangal Urban,Hanamkonda,Hanamkonda,18.0101,79.5694,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Hanamkonda city (Warangal Urban district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155753,356,IND109765,109765,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Jagtial,Jagtial,Jagtial,18.7947,78.9166,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Jagtial city (Jagtial district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155754,356,IND109784,109784,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Rangareddy,Shamshabad,Shamshabad,17.2518,78.4183,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Shamshabad town (Rangareddy district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155758,356,IND109777,109777,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Nagarkurnool,Nagarkurnool,Nagarkurnool,16.4819,78.3224,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Nagarkurnool city (Nagarkurnool district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155759,356,IND109736,109736,20 April 2022,2022,2,Protests,Peaceful protest,Protesters (India),Shiv Sena; Women (India),6,,,0,60,South Asia,India,Maharashtra,Thane,Thane,Navi Mumbai,19.0368,73.0158,1,Hindustan Times,National,"Around 20 April 2022 (as reported), members of the Shiv Sena women wing staged a protest march in Nerul locality of Navi Mumbai city (Thane, Maharashtra), demanding action against a BJP legislator following the registration of rape and criminal intimidation charges against him. [size=no report]",0,1650988415,IND
9155760,356,IND109770,109770,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Khammam,Khammam,Khammam,17.2476,80.1436,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Khammam city (Khammam district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155763,356,IND109789,109789,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Wanaparthy,Wanaparthy,Wanaparthy,16.3673,78.0688,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Wanaparthy city (Wanaparthy district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155764,356,IND109767,109767,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Jogulamba Gadwal,Gadwal,Gadwal,16.226,77.8176,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Gadwal town (Jogulamba Gadwal district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155765,356,IND109793,109793,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Warangal Urban,Khila Warangal,Warangal,17.9689,79.5941,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Warangal town (Warangal Urban district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155766,356,IND109779,109779,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Narayanpet,Narayanpet,Narayanpet,16.748,77.4954,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Narayanpet city (Narayanpet district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155767,356,IND109780,109780,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Nirmal,Nirmal,Nirmal,19.0968,78.344,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Nirmal city (Nirmal district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155768,356,IND109764,109764,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Hyderabad,Asifnagar,Hyderabad,17.384,78.4563,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Hyderabad city (Hyderabad district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155769,356,IND109788,109788,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Vikarabad,Vicarabad,Vikarabad,17.3381,77.9044,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Vikarabad city (Vikarabad district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155770,356,IND109786,109786,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Siddipet,Siddipet,Siddipet,18.1025,78.8516,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Siddipet city (Siddipet district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155772,356,IND109812,109812,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Farmers (India),6,,,0,60,South Asia,India,Punjab,Sangrur,Sangrur,Sangrur,30.245,75.8448,1,Hindustan Times,National,"On 20 April 2022, farmers staged a protest, near the Chief Minister's residence in Sangrur town (Sangrur district, Punjab), seeking higher compensation for the land being acquired by the National Highways Authority of India. [size=no report]",0,1650988415,IND
9155773,356,IND109776,109776,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Mulugu,Mulug,Mulugu,18.1932,79.9414,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Mulugu city (Mulugu district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155775,356,IND109778,109778,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,South Asia,India,Telangana,Nalgonda,Nalgonda,Nalgonda,17.0543,79.267,1,Hindustan Times,National,"On 20 April 2022, members of BJP staged a protest in Nalgonda city (Nalgonda district, Telangana) against the TRS leaders after a couple died by suicide in Khammam district and held TRS leaders responsible for their action. [size=no report]",0,1650988415,IND
9155853,356,IND109852,109852,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),SKM: United Farmers Front; Farmers (India),6,,,0,60,South Asia,India,Tripura,West Tripura,Mohanpur,Agartala,23.833,91.2864,1,Northeast Today,Subnational,"On 20 April 2022, farmers under the aegis of the Samyukt Kisan Morcha staged a demonstration in Agartala city (West Tripura, Tripura) demanding formation of an action committee to form the law to fix the minimum support price. [size=no report]",0,1650988415,IND
9155882,356,IND109735,109735,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party; Government of India (2014-); Labour Group (India),6,,,0,60,South Asia,India,Jharkhand,Khunti,Khunti,Torpa,23.0674,85.2754,1,Pioneer (India),National,"On 20 April 2022, villagers, joined by a BJP legislator, staged a sit-in protest outside the police station in Torpa town (Khunti, Jharkhand), demanding a ban on the operation of trucks involved in illegal sand mining and government jobs for the family of 3 persons who died in a road accident caused by a truck suspectedly carrying illegally mined sand on 19 April. [size=no report]",0,1650988415,IND
9155937,356,IND109819,109819,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Hindu Group (India),6,,,0,60,South Asia,India,Tamil Nadu,Tiruppur,Tiruppur,Tiruppur,11.1154,77.3545,1,The Hindu,National,"On 20 April 2022, members of Hindu Youth Front staged a protest opposite a government school in Tiruppur city (Tiruppur district, Tamil Nadu) demanding action against two teachers, claiming that they forced a student for religious conversion. [size=no report]",0,1650988415,IND
9155941,356,IND109841,109841,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Tamil Nadu,Madurai,Madurai South,Madurai,9.9174,78.1196,2,The Hindu,National,"On 20 April 2022, hundreds of members of Tamil Nadu Government Employees' Association (TNGEA) held protests opposite around 100 government offices across Madurai district (coded as Madurai, Tamil Nadu) demanding reverting to the old pension scheme, regularising salary, honorarium, etc. [size=hundreds]",0,1650988415,IND
9155952,356,IND109725,109725,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Gujarat,Ahmadabad,Ahmadabad City,Ahmedabad,23.0257,72.5872,1,Times of India,National,"On 20 April 2022, parents of 30 school students staged a protest outside the Takshashila School campus in Odhav locality of Ahmedabad city (Ahmadabad, Gujarat), over the school administration denying entry to students due to non-payment of fees. [size=no report]",0,1650988415,IND
9155953,356,IND109821,109821,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Hindu Group (India),6,,,0,60,South Asia,India,Uttarakhand,Haridwar,Roorkee,Bhagwanpur,29.9408,77.8139,2,Times of India,National,"On 20 April 2022, Hindu members staged a protest and burnt INC effigies at a toll plaza near Bhagwanpur town (Roorkee, Haridwar district, Uttarakhand), against alleged appeasement of Muslims by INC members during the communal clashes in the last week. [size=no report]",0,1650988415,IND
9155955,356,IND109847,109847,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Delhi,New Delhi,,Delhi - New Delhi,28.6321,77.2244,1,Times of India,National,"On 20 April 2022, taxis and auto-rickshaw drivers staged a protest and went on strike, in Delhi - New Delhi, against rising fuel prices. [size=no report]",0,1650988415,IND
9155961,356,IND109818,109818,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Health Workers (India),6,,,0,60,South Asia,India,Uttarakhand,Dehradun,Dehradun,Dehradun,30.3229,78.0316,1,Times of India,National,"On 20 April 2022, contractual health workers staged a protest, in Dehradun town (Dehradun district, Uttarakhand), over the termination of their services. [size=no report]",0,1650988415,IND
9155973,356,IND109824,109824,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Hindu Group (India),6,,,0,60,South Asia,India,Uttar Pradesh,Aligarh,Koil,Aligarh,27.8814,78.0746,1,Times of India,National,"On 20 April 2022, Hindu right-wing members staged a protest, in Aligarh town (Koil, Aligarh district, UP), after a man was beaten by his neighbour for chanting religious slogans. [size=no report]",0,1650988415,IND
9155999,356,IND109897,109897,20 April 2022,2022,1,Riots,Violent demonstration,Rioters (India),,5,,,0,50,South Asia,India,Jharkhand,Sahebganj,Borio,Madansahi,25.2367,87.6797,1,United News of India,National,"On 20 April 2022, locals burned tyres during a demonstration along the National Highway 80 at Madansahi village under Jirwabadi OP police station limits (Sahebganj, Jharkhand), demanding the arrest of those responsible for killing three members of a local Muslim family earlier in the day over suspected extortion demands. [size=no report]",0,1650988415,IND
9204395,356,IND110053,110053,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Pandit Caste Group (India); Kashmiri Communal Group (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Srinagar,Srinagar South,Srinagar,34.0857,74.8056,1,Greater Kashmir,Subnational,"On 20 April 2022, Kashmiri Pandit community members held a sit-in protest at Srinagar city (J&K) to demand formation of a commission to investigate the exodus of the community from J&K. The sit-in has been ongoing for four days. [size=no report]",0,1652192379,IND
9204445,356,IND110306,110306,20 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Hindu Group (India),6,,,0,60,South Asia,India,Uttarakhand,Haridwar,Roorkee,Bhagwanpur,29.9408,77.8139,1,Hindustan Times,National,"On 20 April 2022, members of Hindu groups under the Kali Sena staged a protest, in Bhagwanpur town (Roorkee, Haridwar district, Uttarakhand), demanding a 'Hindu Mahapanchayat' against communal clashes in the area. [size=no report]",0,1652192379,IND
9155486,356,IND109724,109724,19 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Dalit Caste Group (India),6,,,0,60,South Asia,India,Rajasthan,Bharatpur,Bharatpur,Bharatpur,27.2173,77.49,2,Hindustan Times; Indian Express,National,"On 19 April 2022, 50-60 Dalit families staged a protest march from Seh village to the district administration headquarters in Bharatpur city (Bharatpur, Rajasthan), over fear following a clash with members of the Gujjar community during Ambedkar Jayanti (festival commemorating the birthday of Dalit civil rights activist, Dr. B.R. Ambedkar) celebrations on 14 April and demanding the revocation of 'false cases' lodged against Dalit members following the clash. [size=50-60 families]",0,1650988414,IND
9155541,356,IND109657,109657,19 April 2022,2022,1,Riots,Mob violence,Rioters (India),Hindu Group (India),5,Rioters (India),Muslim Group (India),5,55,South Asia,India,Uttar Pradesh,Firozabad,Firozabad,Firozabad,27.1509,78.3978,1,Amar Ujala,Subnational,"On 19 April 2022, Hindu and Muslim mobs clashed and pelted stones at each other, in Katra Pathanan area in Firozabad town (Firozabad district, UP), following a dispute over children abusing each other. [size=no report]",0,1650988414,IND
9155547,356,IND109719,109719,19 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Health Workers (India); Women (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Udhampur,Udhampur,Udhampur,32.9243,75.1357,1,Amar Ujala,National,"On 19 April 2022, female multi-purpose health workers held a protest at Udhampur city (J&K) to demand release of pending wages. [size=no report]",0,1650988414,IND
9155548,356,IND109711,109711,19 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Amar Ujala,National,"On 19 April 2022, voluntary retired transport workers held a protest at Jammu city (J&K) to demand pending arrears under the sixth pay commission. [size=no report]",0,1650988414,IND
9155554,356,IND109714,109714,19 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),DF: Dogra Front; Shiv Sena,6,,,0,60,South Asia,India,Jammu and Kashmir,Kathua,Kathua,Kathua,32.3867,75.5174,1,Amar Ujala,National,"On 19 April 2022, Dogra Front and Shiv Sena members held a protest at Kathua city (J&K) over the lack of ultrasound facility at the district hospital. [size=no report]",0,1650988414,IND
9155557,356,IND109715,109715,19 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,South Asia,India,Jammu and Kashmir,Poonch,Mendhar,Mankote,33.6233,74.0561,1,Amar Ujala,National,"On 19 April 2022, locals held a protest at Mankote village (Poonch district, J&K) against the power department over lack of power supply during the month of Ramzan (Holy month for Muslims). [size=no report]",0,1650988414,IND
9155565,356,IND109713,109713,19 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Former Government of India (2014-),6,,,0,60,South Asia,India,Jammu and Kashmir,Kathua,Bashohli,Mahanpur,32.537,75.6514,1,Amar Ujala,National,"On 19 April 2022, locals led by former panches (local government heads) held a protest at Dambra area in Mahanpur town (Kathua district, J&K) against the construction of a high security prison in the area. [size=no report]",0,1650988414,IND
9155572,356,IND109840,109840,19 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Telangana,Hyderabad,Asifnagar,Hyderabad,17.384,78.4563,1,Asian News International,National,"On 19 April 2022, members of Joint Action Committee and Transport Union staged a protest in Hyderabad city (Hyderabad district, Telangana) against the implementation of new rules of the motor vehicle act. [size=no report]",0,1650988414,IND
9155577,356,IND109720,109720,19 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Jharkhand,East Singhbhum,Golmuri-Cum-Jugsalai,Jamshedpur,22.8049,86.2025,1,Avenue Mail,Subnational,"On 19 April 2022, a group of Tata Steel employee wards staged a protest outside the Tata Workers Union office in Bistupur area of Jamshedpur city (East Singhbhum, Jharkhand), demanding a re-examination for the recruitment of trainees due to suspected corrupt practices in the administration of the previous exam. [size=no report]",0,1650988414,IND
9155614,356,IND109809,109809,19 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Farmers (India),6,,,0,60,South Asia,India,Punjab,Sri Muktsar Sahib,Muktsar,Muktsar,30.4742,74.5166,1,Chandigarh Tribune,National,"On 19 April 2022, farmers staged a protest, in Muktsar town (Sri Muktsar Sahib district, Punjab), over unabated wheat thefts at the local grain market. [size=no report]",0,1650988414,IND
9155627,356,IND109716,109716,19 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Rajouri,Nowshehra,Rajouri,33.25,74.25,1,Daily Excelsior,Subnational,"On 19 April 2022, contractors held a protest at Rajouri city (J&K) over orders that the verification process had to done every year. [size=no report]",0,1650988414,IND
9155630,356,IND109710,109710,19 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Health Workers (India),6,,,0,60,South Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Daily Excelsior,Subnational,"On 19 April 2022, medical federation employees held a protest at Jammu city (J&K) to demand promotion of health category employees without any further delay. [size=no report]",0,1650988414,IND
9155636,356,IND109718,109718,19 April 2022,2022,1,Protests,Peaceful protest,Protesters (India),Labour Group (India); ABSMS: All India Sanitation Workers Union,6,,,0,60,South Asia,India,Jammu and Kashmir,Udhampur,Udhampur,Udhampur,32.9243,75.1357,1,Daily Excelsior,Subnational,"On 19 April 2022, sanitation workers under the banner of ABSMS held a protest at Udhampur city (J&K) to demand fulfillment of their long pending demands. [size=no report]",0,1650988414,IND
